COMPOSER,YEAR,INSTR,OPUS,NUMBER,KEY,METER,FORM,MM#,FREQ,M#,GLOBAL_SEC,LOCAL_SEC,CAD,GLOBAL_RN,AMBIG,STAGE_1_CPT,STAGE_2_CPT,STAGE_3_CPT,STAGE_4_CPT,STAGE_5_CPT,STAGE_6_CPT,STAGE_7_CPT,STAGE_8_CPT,STAGE_9_CPT,STAGE_10_CPT,STAGE_11_CPT,STAGE_12_CPT,BL_PAROXY_R,BL_DESCEND_C
"Chopin, Fryderyk Franciszek",1827,piano,B 21/KK IVa,-/13,AbM,3/8,CT,73 (1949 PWM ed.),3,"8,24,56",A,a,IAC,I,N,"[7,1],[1,1]","[7,1.5],[#1,1]","[7,2],[2,5]","[7,2.5],[#2,5]","[7,3],[3,5]","[7,3.5],[1,5]","[8,1],[5,1]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1827,piano,B 21/KK IVa,-/13,AbM,3/8,CT,73 (1949 PWM ed.),1,16,A,a,HC,V,N,"[15,1],[1,5]","[15,1.5],[7,5]","[15,2],[7,7]","[15,2.5],[b7,7]","[15,3],[b7,7]","[15,3.5],[6,7]","[16,1],[6,5]","[16,1.5],[#5,5]","[16,2],[#5,7]","[16,2.5],[5,7]","[16,3],[5,7]",n/a,1,1
"Chopin, Fryderyk Franciszek",1827,piano,B 21/KK IVa,-/13,AbM,3/8,CT,73 (1949 PWM ed.),2,"32,64",A,a,PAC,"V,I",N,"[31,1],[2,5]","[31,1.5],[4,5]","[31,2],[3,5]","[31,2.5],[5,5]","[31,3],[4,5]","[31,3.5],[7,5]","[32,1],[1,1]",n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1827,piano,B 21/KK IVa,-/13,AbM,3/8,CT,73 (1949 PWM ed.),2,"40,48",A,b,PAC,"V/VI,vi",N,"[39,1],[7,6]","[39,1.5],[3,6]","[39,2],[4,6]","[39,2.5],[3,6]","[39,3],[1,6]","[39,3.5],[7,6]","[40,1],[6,6]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1827,piano,B 21/KK IVa,-/13,AbM,3/8,CT,73 (1949 PWM ed.),1,72,B,n/a,PAC,"V/IV,IV",N,"[71,1],[5,1]","[71,2],[1,3]","[71,2.5],[5,3]","[71,3],[1,1]","[72,1],[4,4]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1827,piano,B 46/KK IVa,-/14,EbM,3/4,R,75 (1949 PWM ed.),5,"4,22,39,55,71",A,a,PAC,"V,I",N,"[3,1],[2,5]","[3,2],[3,2]","[3,2.5],[2,2]","[3,3],[#1,2]","[3,3.5],[2,2]","[4,1],[3,1]","[4,2],[1,1]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1827,piano,B 46/KK IVa,-/14,EbM,3/4,R,75 (1949 PWM ed.),5,"8,26,43,59,75",A,a,PAC,"V,I",N,"[7,1],[2,5]","[7,2],[3,2]","[7,2.5],[2,2]","[7,3],[6,2]","[7,3.5],[7,2]","[8,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1827,piano,B 46/KK IVa,-/14,EbM,3/4,R,75 (1949 PWM ed.),2,"13,17",A,b,PAC,"V,I",N,"[12,1],[2,5]","[12,2],[7,2]","[12,3],[7,2]","[12,3.75],[2,2]","[13,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1827,piano,B 46/KK IVa,-/14,EbM,3/4,R,75 (1949 PWM ed.),1,34,B,n/a,IAC,"V,I",N,"[33,1],[3,5]","[33,1.75],[2,5]","[33,2],[2,5]","[33,2.5],[6,5]","[33,3],[5,5]","[33,3.5],[4,5]","[34,1],[3,1]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1827,piano,B 46/KK IVa,-/14,EbM,3/4,R,75 (1949 PWM ed.),1,47,C,n/a,HC,"I,V",N,"[46,1],[5,1]","[46,1.75],[5,1]","[46,2],[5,1]","[46,2.75],[1,1]","[46,3],[5,1]","[46,3.5],[1,1]","[47,1],[2,5]",n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1827,piano,B 46/KK IVa,-/14,EbM,3/4,R,75 (1949 PWM ed.),1,51,C,n/a,PAC,"V,I",N,"[50,1],[5,5]","[50,1.75],[5,5]","[50,2],[5,5]","[50,2.5],[7,5]","[50,3],[5,5]","[50,3.5],[7,5]","[51,1],[1,1]",n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1827,piano,B 46/KK IVa,-/14,EbM,3/4,R,75 (1949 PWM ed.),1,63,D,n/a,PAC,"V,I",N,"[62,1],[5,5]","[62,1.75],[5,5]","[62,2],[5,5]","[62,3],[5,5]","[63,1],[5,1]","[63,2],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1827,piano,B 46/KK IVa,-/14,EbM,3/4,R,75 (1949 PWM ed.),1,67,D,n/a,PAC,"V,I",N,"[66,1],[5,5]","[66,1.75],[5,5]","[66,2],[5,5]","[66,3],[5,5]","[67,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1829,piano,B 44/KK IVa,-/12,EM,3/4,CT,124 (1949 PWM ed.),8,"12,20,44,52,80,88,112,120",A,a,PC,"iv,I",Y,"[11,1],[1,4]","[11,2.5],[2,4]","[11,3],[1,4]","[12,1],[3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1829,piano,B 44/KK IVa,-/12,EM,3/4,CT,124 (1949 PWM ed.),4,"24,56,92,124",A,a,PAC,"V,I",N,"[23,1],[5,5]","[23,2],[6,2]","[23,3],[5,2]","[24,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1829,piano,B 44/KK IVa,-/12,EM,3/4,CT,124 (1949 PWM ed.),2,"32,100",A,b,PAC,"V/III,iii",N,"[31,1],[5,7]","[31,2],[#4,7]","[31,3],[7,7]","[32,1],[#4,3]","[32,2],[#4,7]","[32,2.5],[3,7]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1829,piano,B 44/KK IVa,-/12,EM,3/4,CT,124 (1949 PWM ed.),2,"40,108",A,b,PAC,"V/III,iii",N,"[39,1],[5,7]","[39,2],[#4,#2]","[39,3],[7,7]","[40,1],[3,3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1829,piano,B 44/KK IVa,-/12,EM,3/4,CT,124 (1949 PWM ed.),1,64,B,n/a,PAC,"V,I",N,"[63,1],[2,5]","[63,2],[4,7]","[63,2.5],[3,7]","[63,3],[2,5]","[64,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,2
"Chopin, Fryderyk Franciszek",1829,piano,B 44/KK IVa,-/12,EM,3/4,CT,124 (1949 PWM ed.),1,72,B,n/a,PAC,"V/IV,IV",N,"[71,1],[1,1]","[71,1.5],[4,1]","[71,2],[b7,1]","[71,2.5],[6,1]","[71,3],[1,3]","[71,3.5],[5,3]","[72,1],[4,4]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1829,piano,69,2,Bm,3/4,CT,176 (1855 FFE),6,"8,24,56*,88*,136,168*",A,a,HC,"iv,V",Y,"[7,2],[4,6]","[7,3],[2,6]","[8,1],[2,1]","[8,1.5],[1,1]","[8,2],[#7,5]","[8,2.5],[6,5]","[8,3],[5,5]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1829,piano,69,2,Bm,3/4,CT,176 (1855 FFE),6,"16,32,64,96,144,176*",A,a,PAC,"V,i",N,"[15,3],[2,#7]","[15,3.5],[5,#7]","[16,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1829,piano,69,2,Bm,3/4,CT,176 (1855 FFE),3,"40,72,152",A,b,HC,"iv,V",N,"[39,1],[5,6]","[39,2.5],[4,6]","[39,3],[1,6]","[39,3.5],[2,6]","[40,1],[#7,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1829,piano,69,2,Bm,3/4,CT,176 (1855 FFE),3,"48,80,160",A,b,HC,"iv,V",Y,"[47,1],[5,6]","[47,2.5],[4,6]","[47,3],[5]","[47,3.5],[4]","[48,1],[3,5]","[48,1.5],[2,5]","[48,2],[b2,5]","[48,2.5],[1,5]","[48,3],[#7,#7]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1829,piano,69,2,Bm,3/4,CT,176 (1855 FFE),2,"104,120",B,n/a,HC,"I,V",N,"[103,1],[#3,1]","[103,2],[1,5]","[103,2.75],[1,5]","[103,3],[1,5]","[104,1],[#7,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,2
"Chopin, Fryderyk Franciszek",1829,piano,69,2,Bm,3/4,CT,176 (1855 FFE),1,112,B,n/a,PAC,"V/V,V",N,"[111,1],[1,2]","[111,2],[#6,#6]","[111,2.75],[#6,#6]","[111,3],[#6,#6]","[112,1],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1829,piano,69,2,Bm,3/4,CT,176 (1855 FFE),1,127,B,n/a,HC,"Fr6,V",N,"[126,1],[3,6]","[126,2],[2,2]","[126,2.75],[2,2]","[126,3],[1,2]","[127,1],[#7,5]","[127,2],[2,2]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1829,piano,70,3,DbM,3/4,CT,74 (1855 FFE),2,"4,12",A,a,HC,"V/V,V",N,"[3,3],[6,2]","[3,3.5],[2,2]","[4,1],[1,5]","[4,1.5],[7,5]","[4,2],[6,5]","[4,2.5],[7,5]","[4,3],[5,5]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1829,piano,70,3,DbM,3/4,CT,74 (1855 FFE),2,"8,16",A,a,PAC,"V,I",N,"[7,3],[6,5]","[7,3.5],[7,5]","[8,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1829,piano,70,3,DbM,3/4,CT,74 (1855 FFE),2,"24,32",A,b,PAC,"V,I",N,"[23,1],[6,5]","[23,1.5],[5,5]","[23,2],[6,5]","[23,2.5],[5,5]","[23,3],[6,5]","[23,3.5],[5,5]","[24,1],[1,1]",n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1829,piano,70,3,DbM,3/4,CT,74 (1855 FFE),2,"40,66",B,a,HC,"V,V/IV",N,"[39,3],[7,2]","[40,1],[2,1]","[40,2],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1829,piano,70,3,DbM,3/4,CT,74 (1855 FFE),2,"48,74",B,a,PAC,"V/IV,IV",N,"[47,1],[1,3]","[47,1.5],[1,2]","[47,2],[1]","[47,2.5],[b7]","[47,3],[1,6]","[47,3.5],[1,5]","[48,1],[4,4]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1829,piano,70,3,DbM,3/4,CT,74 (1855 FFE),1,57,B,b,PAC,"V,I",N,"[56,1],[3,5]","[56,2.5],[2,5]","[56,3],[3,5]","[56,3.5],[2,5]","[57,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1830,piano,B 56/KK IVa,-/15,Em,3/4,CT,172,3,"16,48,145",A,a,PAC,"V,i",N,"[15,1],[3,5]","[15,2],[2,2]","[15,2.5],[#7,2]","[15,3],[4,5]","[16,1],[1,1]","[16,1.5],[6,1]","[16,2],[5]","[16,2.5],[3]","[16,3],[1]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1830,piano,B 56/KK IVa,-/15,Em,3/4,CT,172,2,"24,56",A,a,PAC,"V,i",N,"[23,1],[3,5]","[23,2],[2,2]","[23,2.5],[#7,2]","[23,3],[4,5]","[24,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1830,piano,B 56/KK IVa,-/15,Em,3/4,CT,172,1,32,A,b,IAC,"V,i",N,"[31,1],[2,5]","[31,1.5],[3,5]","[31,2],[4,2]","[31,2.5],[#4,2]","[31,3],[5,#7]","[31,3.5],[2,#7]","[32,1],[4,1]","[32,3],[3,1]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1830,piano,B 56/KK IVa,-/15,Em,3/4,CT,172,1,40,A,b,PAC,"V,i",N,"[39,1],[2,5]","[39,1.5],[2,5]","[39,2],[5,2]","[39,2.5],[2,2]","[39,3],[3,5]","[39,3.5],[2,5]","[40,1],[1,1]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1830,piano,B 56/KK IVa,-/15,Em,3/4,CT,172,4,"65,81,105,129",B,a,IAC,"V,I",N,"[64,1],[2,5]","[64,1.5],[#3,5]","[64,2],[2,#7]","[64,2.5],[1,#7]","[64,3],[#7,5]","[64,3.5],[#6,5]","[65,1],[#6,1]","[65,3],[5,1]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1830,piano,B 56/KK IVa,-/15,Em,3/4,CT,172,4,"73,89,113,137",B,a,PAC,"V,I",N,"[72,1],[2,5]","[72,2],[#1,#7]","[72,2.5],[2,#7]","[72,3],[4,5]","[72,3.5],[#3,5]","[73,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1830,piano,B 56/KK IVa,-/15,Em,3/4,CT,172,2,"97,121",B,b,IAC,"V/#III,#iii",N,"[96,1],[#7,#7]","[96,2.5],[#7,#6]","[96,3],[#7,5]","[96,3.5],[#7,#4]","[97,1],[5,#3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1830,piano,B 56/KK IVa,-/15,Em,3/4,CT,172,1,160,A',a,PAC,"V,i",N,"[159,1],[#7,5]","[159,1.5],[6,5]","[159,2],[5]","[159,2.5],[4]","[159,3],[3]","[159,3.5],[2]","[160,1],[1,1]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1830,piano,B 56/KK IVa,-/15,Em,3/4,CT,172,1,164,A',a,PAC,"V,i",N,"[163,1],[1,1]","[163,1.5],[5,1]","[163,2],[#4]","[163,2.5],[5]","[163,3],[2,1]","[163,3.5],[3,1]","[164,1],[1,1]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1830,piano,B 56/KK IVa,-/15,Em,3/4,CT,172,2,"170,172",A',a,PAC,"V,i",Y,"[169,1],[5,5]","[170,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1832-1833,piano,70,1,GbM,3/4,CT,96,4,"8,16,88,96",A,a,PAC,"V,I",N,"[7,1],[5,5]","[7,1.33],[6,5]","[7,1.66],[5,5]","[7,2],[4,5]","[7,2.5],[7,5]","[7,3],[2,5]","[7,3.5],[7,5]","[8,1],[1,1]",n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1832-1833,piano,70,1,GbM,3/4,CT,96,2,"24,32",A,b,PAC,"V/V,V",N,"[23,1],[6,2]","[23,1.5],[#1,2]","[23,2],[2,2]","[23,2.5],[#4,2]","[23,3],[2,2]","[23,3.5],[#4,2]","[24,1],[5,5]",n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1832-1833,piano,70,1,GbM,3/4,CT,96,4,"36,44,60,76",B,a,IAC,"V,I",N,"[35,1],[6,5]","[35,2.5],[5,5]","[35,3],[5,5]","[35,3.75],[5,5]","[36,1],[6,1]","[36,2.5],[5,1]","[36,3],[5,1]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1832-1833,piano,70,1,GbM,3/4,CT,96,4,"40,48,64,80",B,a,PAC,"V,I",N,"[39,1],[6,5]","[39,2.5],[5,5]","[39,3],[5,5]","[39,3.75],[5,5]","[40,1],[6,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1832-1833,piano,70,1,GbM,3/4,CT,96,2,"56,72",B,b,PAC,"V/V,V",N,"[55,1],[1,2]","[55,2],[7,6]","[55,3],[1,6]","[56,1],[2,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,4,"12,45,200,232",A,a,PAC,"V,I",N,"[11,1],[3,5]","[11,2],[4,2]","[11,2.5],[3,2]","[11,3],[2,5]","[12,1],[2,1]","[12,2],[3,1]","[12,2.5],[2,1]","[12,3],[1,1]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,3,"20,53,208",A,a,PAC,"V,I",N,"[19,1],[5,5]","[19,1.5],[3,5]","[19,2],[4,2]","[19,2.5],[3,2]","[19,3],[2,5]","[20,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,2,"29,61,216",A,b,IAC,"V/IV,IV",N,"[28,1],[2,1]","[28,2],[1,b7]","[28,2.5],[b7,b7]","[28,3],[3,b7]","[29,1],[5,4]","[29,2],[4,6]","[29,2.5],[1,6]","[29,3],[6,6]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,2,"37,69,224",A,b,PAC,"V/IV,iV",N,"[36,1],[2,1]","[36,2],[1,b7]","[36,2.5],[b7,b7]","[36,3],[3,b7]","[37,1],[4,4]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,2,"77,110",B,a,PAC,bVII,N,"[76,1],[b3,b7]","[76,2],[2,b7]","[76,3],[1,b7]","[77,1],[b7,b7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,2,"85,118",B,a,PAC,"V/bVII,bVII",N,"[83,3],[2,4]","[84,2],[2,1]","[84,2.5],[2,1]","[84,3],[1,1]","[85,1],[b7,b7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,2,"90,98",B,b,IAC,IV,Y,"[90,1],[4,4]","[90,1.33],[5,4]","[90,1.66],[4,4]","[90,2],[2,7]","[90,2.5],[7,2]","[90,3],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,2,"94,101*",B,b,PAC,"V/IV,IV",N,"[93,1],[1,1]","[93,1.33],[2,1]","[93,1.66],[1,1]","[93,2],[7,3]","[93,2.5],[1,3]","[93,3],[6,1]","[93,3.5],[5,1]","[94,1],[4,4]",n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,2,"126,159",B,c,PAC,"V/bVII,bVII",N,"[125,1],[2,4]","[125,2.5],[1,1]","[125,3],[1,1]","[126,1],[6,b7]","[126,2.5],[b7,b7]","[126,3],[b7,b7]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,2,"134,167",B,c,PAC,"V/bVII,bVII",N,"[133,1],[2,4]","[133,2.5],[1,1]","[133,3],[1,1]","[134,1],[b7,b7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,1,143,B,d,IAC,v,Y,"[142,1],[b7,5]","[142,2],[#4,2]","[142,3],[5,2]","[143,1],[b7,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,2,"172,180",B,e,IAC,"V/bIII,bIII",Y,"[171,1],[4,b7]","[171,1.5],[5,b7]","[171,2],[4,b7]","[171,2.5],[3,b7]","[171,3],[4,b7]","[171,3.5],[#4,b7]","[172,1],[5,b3]",n/a,n/a,n/a,n/a,n/a,2,2
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,2,"176,184",B,e,PAC,"V/bIII,bIII",N,"[175,1],[4,b7]","[175,1.33],[5,b7]","[175,1.66],[4,b7]","[175,2],[3,b7]","[175,2.5],[4,b7]","[175,3],[b6,b7]","[175,3.5],[5,b7]","[176,1],[b3,b3]",n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,1,263,CD,n/a,PAC,"V,I",N,"[262,1],[#4,1]","[262,2],[4,1]","[262,3],[2,1]","[263,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,1,291,CD,n/a,PAC,"V,I",N,"[290,1],[b6]","[290,1.5],[3]","[290,2],[b6]","[290,2.5],[4]","[290,3],[2]","[290,3.5],[7]","[291,1],[1]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,18,"n/a ""Grande""",EbM,3/4,CT,311,1,"299,307",CD,n/a,PAC,I,Y,"[298,1],[6,3]","[298,1.5],[5,3]","[298,2],[3,3]","[298,2.5],[4,3]","[298,3],[#4,3]","[298,3.5],[5,3]","[299,1],[1,3]",n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1831-1833,piano,34,2,Am,3/4,CT,204,3,"8,160,196",IN,n/a,HC,V,N,"[7,1],[2,5]","[7,2],[3,5]","[7,2.5],[2,5]","[7,3],[#1,5]","[7,3.5],[2,5]","[8,1],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1831-1833,piano,34,2,Am,3/4,CT,204,3,"16,168,204",IN,n/a,PAC,"V,i",N,"[15,1],[2,5]","[15,3],[3,5]","[15,3.5],[2,5]","[16,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,34,2,Am,3/4,CT,204,2,"24,92",A,a,HC,"iv,V",N,"[23,1],[5,6]","[23,1.5],[4,6]","[23,2],[4,6]","[23,2.5],[1,6]","[23,3],[3,6]","[23,3.5],[2,6]","[24,1],[1,5]","[24,1.5],[#7,5]","[24,2],[2,5]",n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1831-1833,piano,34,2,Am,3/4,CT,204,2,"36,104",A,a,PAC,"V,i",N,"[35,1],[3,5]","[35,2.5],[5,5]","[35,3],[3,5]","[35,3.5],[2,5]","[36,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,34,2,Am,3/4,CT,204,2,"44,112",A,b,PAC,"V,i",N,"[43,1],[5,5]","[43,2],[#4,2]","[43,2.5],[4,5]","[43,3],[3,#6]","[43,3.5],[2,#7]","[44,1],[2,1]","[44,2],[1,5]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,34,2,Am,3/4,CT,204,2,"52,120",A,b,PAC,"V,i",Y,"[51,1],[5,5]","[51,2],[#4,2]","[51,2.5],[4,2]","[51,3],[3,#7]","[51,3.5],[2,#7]","[52,1],[1,4]",n/a,n/a,n/a,n/a,n/a,n/a,2,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,34,2,Am,3/4,CT,204,4,"60,76*,128,144*",B,n/a,HC,"ii,V",N,"[59,1],[#6,4]","[59,2],[#5,4]","[59,2.5],[#6,4]","[59,3],[5,2]","[59,3.5],[4,2]","[60,1],[2,5]",n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1831-1833,piano,34,2,Am,3/4,CT,204,4,"68,84*,136,152*",B,n/a,PAC,"V,I",N,"[67,1],[#6,5]","[67,1.5],[1,5]","[67,2],[#6,5]","[67,2.5],[4,5]","[67,3],[#3,5]","[67,3.5],[5,5]","[68,1],[1,1]",n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1831-1833,piano,34,2,Am,3/4,CT,204,2,"180,184",CD,n/a,HC,V/V,Y,"[180,1],[#6,#4]","[180,1.5],[#6,#3]","[180,2],[#7,2]","[180,2.5],[#7,#6]","[180,3],[#4,2]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
